Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,Label,Content_after_re,Template_id,Template_string
nova-api.log.2017-05-14_21:27:04,2017-05-14,20:15:03.188,25746,INFO,nova.osapi_compute.wsgi.server,req-afeb5c6a-1827-448e-a35e-9ed4d8b34182 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/f71335e9-ba7c-4aaf-a694-5fb8f4b0971c HTTP/1.1"" status: 200 len: 1708 time: 0.2016890",f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/f71335e9-ba7c-4aaf-a694-5fb8f4b0971c HTTP/1.1"" status: 200 len: 1708 time: 0.2016890",20,"10.11.10.1 ""GET <*> HTTP/1.1"" status: 200 len: <*> time: <*>"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:03.562,2931,INFO,nova.virt.libvirt.driver,req-c1fb83b0-46f6-412a-a849-f41eda6a6f18 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] Creating image,f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> Creating image,21,<*> Creating image
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:04.765,2931,INFO,nova.compute.manager,-,[instance: bbac58ce-003a-4a2b-9558-bc1b9d791fd9] VM Stopped (Lifecycle Event),bbac58ce-003a-4a2b-9558-bc1b9d791fd9,<*> VM Stopped (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:16.513,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] VM Started (Lifecycle Event),f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> VM Started (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:16.576,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] VM Paused (Lifecycle Event),f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> VM Paused (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:16.811,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] During sync_power_state the instance has a pending task (spawning). Skip.,f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> During sync_power_state the instance has a pending task (spawning). Skip.,2,<*> During sync power state the instance has a pending task <*> Skip.
nova-api.log.2017-05-14_21:27:04,2017-05-14,20:15:23.119,25743,INFO,nova.api.openstack.compute.server_external_events,req-2f01bf88-052a-4c89-bd15-bed84fd0af61 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:18a9e0bc-2a07-4916-920b-312dd1c7b599 for instance f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,Creating event network-vif-plugged:18a9e0bc-2a07-4916-920b-312dd1c7b599 for instance f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,3,Creating event <*> for instance <*>
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:23.133,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] VM Resumed (Lifecycle Event),f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> VM Resumed (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:23.140,2931,INFO,nova.virt.libvirt.driver,-,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] Instance spawned successfully.,f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> Instance spawned successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:23.141,2931,INFO,nova.compute.manager,req-c1fb83b0-46f6-412a-a849-f41eda6a6f18 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] Took 19.58 seconds to spawn the instance on the hypervisor.,f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> Took 19.58 seconds to spawn the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:23.278,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] During sync_power_state the instance has a pending task (spawning). Skip.,f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> During sync_power_state the instance has a pending task (spawning). Skip.,2,<*> During sync power state the instance has a pending task <*> Skip.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:23.278,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] VM Resumed (Lifecycle Event),f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> VM Resumed (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:23.285,2931,INFO,nova.compute.manager,req-c1fb83b0-46f6-412a-a849-f41eda6a6f18 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] Took 20.40 seconds to build instance.,f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> Took 20.40 seconds to build instance.,6,<*> Took <*> seconds to build instance.
nova-api.log.2017-05-14_21:27:04,2017-05-14,20:15:31.307,25746,INFO,nova.osapi_compute.wsgi.server,req-dc8f5e42-1aea-4d40-a213-2fac37a2a941 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/f71335e9-ba7c-4aaf-a694-5fb8f4b0971c HTTP/1.1"" status: 204 len: 203 time: 0.2665961",f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/f71335e9-ba7c-4aaf-a694-5fb8f4b0971c HTTP/1.1"" status: 204 len: 203 time: 0.2665961",7,"10.11.10.1 ""DELETE <*> HTTP/1.1"" status: 204 len: 203 time: <*>"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:31.342,2931,INFO,nova.compute.manager,req-dc8f5e42-1aea-4d40-a213-2fac37a2a941 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] Terminating instance,f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> Terminating instance,8,<*> Terminating instance
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:31.556,2931,INFO,nova.virt.libvirt.driver,-,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] Instance destroyed successfully.,f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> Instance destroyed successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:32.233,2931,INFO,nova.virt.libvirt.driver,req-dc8f5e42-1aea-4d40-a213-2fac37a2a941 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] Deleting instance files /var/lib/nova/instances/f71335e9-ba7c-4aaf-a694-5fb8f4b0971c_del,f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> Deleting instance files /var/lib/nova/instances/f71335e9-ba7c-4aaf-a694-5fb8f4b0971c_del,9,<*> Deleting instance files <*> del
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:32.234,2931,INFO,nova.virt.libvirt.driver,req-dc8f5e42-1aea-4d40-a213-2fac37a2a941 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] Deletion of /var/lib/nova/instances/f71335e9-ba7c-4aaf-a694-5fb8f4b0971c_del complete,f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> Deletion of /var/lib/nova/instances/f71335e9-ba7c-4aaf-a694-5fb8f4b0971c_del complete,10,<*> Deletion of <*> del complete
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:32.349,2931,INFO,nova.compute.manager,req-dc8f5e42-1aea-4d40-a213-2fac37a2a941 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] Took 1.00 seconds to destroy the instance on the hypervisor.,f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> Took 1.00 seconds to destroy the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:32.910,2931,INFO,nova.compute.manager,req-dc8f5e42-1aea-4d40-a213-2fac37a2a941 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] Took 0.56 seconds to deallocate network for instance.,f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> Took 0.56 seconds to deallocate network for instance.,11,<*> Took <*> seconds to deallocate network for instance.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:44.640,2931,INFO,nova.compute.claims,req-12064ce4-8521-4188-9cb0-77829ca39719 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",12,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:44.641,2931,INFO,nova.compute.claims,req-12064ce4-8521-4188-9cb0-77829ca39719 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Total memory: 64172 MB, used: 512.00 MB",8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,"<*> Total memory: 64172 MB, used: 512.00 MB",13,"<*> Total memory: 64172 MB, used: 512.00 MB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:44.642,2931,INFO,nova.compute.claims,req-12064ce4-8521-4188-9cb0-77829ca39719 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] memory limit: 96258.00 MB, free: 95746.00 MB",8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,"<*> memory limit: 96258.00 MB, free: 95746.00 MB",14,"<*> memory limit: 96258.00 MB, free: 95746.00 MB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:44.643,2931,INFO,nova.compute.claims,req-12064ce4-8521-4188-9cb0-77829ca39719 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Total disk: 15 GB, used: 0.00 GB",8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,"<*> Total disk: 15 GB, used: 0.00 GB",15,"<*> Total disk: 15 GB, used: 0.00 GB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:44.644,2931,INFO,nova.compute.claims,req-12064ce4-8521-4188-9cb0-77829ca39719 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] disk limit not specified, defaulting to unlimited",8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,"<*> disk limit not specified, defaulting to unlimited",16,"<*> disk limit not specified, defaulting to unlimited"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:44.645,2931,INFO,nova.compute.claims,req-12064ce4-8521-4188-9cb0-77829ca39719 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Total vcpu: 16 VCPU, used: 0.00 VCPU",8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,"<*> Total vcpu: 16 VCPU, used: 0.00 VCPU",17,"<*> Total vcpu: 16 VCPU, used: 0.00 VCPU"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:44.646,2931,INFO,nova.compute.claims,req-12064ce4-8521-4188-9cb0-77829ca39719 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] vcpu limit not specified, defaulting to unlimited",8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,"<*> vcpu limit not specified, defaulting to unlimited",18,"<*> vcpu limit not specified, defaulting to unlimited"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:44.679,2931,INFO,nova.compute.claims,req-12064ce4-8521-4188-9cb0-77829ca39719 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Claim successful,8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> Claim successful,19,<*> Claim successful
nova-api.log.2017-05-14_21:27:04,2017-05-14,20:15:44.944,25746,INFO,nova.osapi_compute.wsgi.server,req-22ea1c31-c870-4ef0-93e2-e9949a13e678 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df HTTP/1.1"" status: 200 len: 1708 time: 0.2023091",8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df HTTP/1.1"" status: 200 len: 1708 time: 0.2023091",20,"10.11.10.1 ""GET <*> HTTP/1.1"" status: 200 len: <*> time: <*>"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:45.252,2931,INFO,nova.virt.libvirt.driver,req-12064ce4-8521-4188-9cb0-77829ca39719 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Creating image,8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> Creating image,21,<*> Creating image
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:46.559,2931,INFO,nova.compute.manager,-,[instance: f71335e9-ba7c-4aaf-a694-5fb8f4b0971c] VM Stopped (Lifecycle Event),f71335e9-ba7c-4aaf-a694-5fb8f4b0971c,<*> VM Stopped (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:57.915,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] VM Started (Lifecycle Event),8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> VM Started (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:57.979,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] VM Paused (Lifecycle Event),8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> VM Paused (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:15:58.101,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] During sync_power_state the instance has a pending task (spawning). Skip.,8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> During sync_power_state the instance has a pending task (spawning). Skip.,2,<*> During sync power state the instance has a pending task <*> Skip.
nova-api.log.2017-05-14_21:27:04,2017-05-14,20:16:04.606,25743,INFO,nova.api.openstack.compute.server_external_events,req-dca5e01b-7644-4bbc-9e8a-3e4e93d0e3ef f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:9ead447d-adef-45d1-8a0f-b7a002620bb0 for instance 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,Creating event network-vif-plugged:9ead447d-adef-45d1-8a0f-b7a002620bb0 for instance 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,3,Creating event <*> for instance <*>
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:04.621,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] VM Resumed (Lifecycle Event),8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> VM Resumed (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:04.630,2931,INFO,nova.virt.libvirt.driver,-,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Instance spawned successfully.,8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> Instance spawned successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:04.630,2931,INFO,nova.compute.manager,req-12064ce4-8521-4188-9cb0-77829ca39719 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Took 19.38 seconds to spawn the instance on the hypervisor.,8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> Took 19.38 seconds to spawn the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:04.762,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] During sync_power_state the instance has a pending task (spawning). Skip.,8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> During sync_power_state the instance has a pending task (spawning). Skip.,2,<*> During sync power state the instance has a pending task <*> Skip.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:04.764,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] VM Resumed (Lifecycle Event),8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> VM Resumed (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:04.769,2931,INFO,nova.compute.manager,req-12064ce4-8521-4188-9cb0-77829ca39719 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Took 20.14 seconds to build instance.,8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> Took 20.14 seconds to build instance.,6,<*> Took <*> seconds to build instance.
nova-api.log.2017-05-14_21:27:04,2017-05-14,20:16:11.576,25746,INFO,nova.osapi_compute.wsgi.server,req-465cc668-e820-49f9-8ec8-29439baf03d9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df HTTP/1.1"" status: 204 len: 203 time: 0.2861030",8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df HTTP/1.1"" status: 204 len: 203 time: 0.2861030",7,"10.11.10.1 ""DELETE <*> HTTP/1.1"" status: 204 len: 203 time: <*>"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:11.612,2931,INFO,nova.compute.manager,req-465cc668-e820-49f9-8ec8-29439baf03d9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Terminating instance,8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> Terminating instance,8,<*> Terminating instance
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:11.828,2931,INFO,nova.virt.libvirt.driver,-,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Instance destroyed successfully.,8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> Instance destroyed successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:12.527,2931,INFO,nova.virt.libvirt.driver,req-465cc668-e820-49f9-8ec8-29439baf03d9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Deleting instance files /var/lib/nova/instances/8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df_del,8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> Deleting instance files /var/lib/nova/instances/8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df_del,9,<*> Deleting instance files <*> del
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:12.530,2931,INFO,nova.virt.libvirt.driver,req-465cc668-e820-49f9-8ec8-29439baf03d9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Deletion of /var/lib/nova/instances/8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df_del complete,8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> Deletion of /var/lib/nova/instances/8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df_del complete,10,<*> Deletion of <*> del complete
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:12.655,2931,INFO,nova.compute.manager,req-465cc668-e820-49f9-8ec8-29439baf03d9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Took 1.04 seconds to destroy the instance on the hypervisor.,8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> Took 1.04 seconds to destroy the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:13.122,2931,INFO,nova.compute.manager,req-465cc668-e820-49f9-8ec8-29439baf03d9 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df] Took 0.47 seconds to deallocate network for instance.,8b38fb89-c7eb-4f8d-8f9a-a7b77e80a5df,<*> Took 0.47 seconds to deallocate network for instance.,11,<*> Took <*> seconds to deallocate network for instance.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:24.961,2931,INFO,nova.compute.claims,req-d2b8bd43-ca54-4933-8c06-cc94cd43acbe 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: edf32284-d52c-4326-a2d6-47d829ed6aea] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",edf32284-d52c-4326-a2d6-47d829ed6aea,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",12,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:24.962,2931,INFO,nova.compute.claims,req-d2b8bd43-ca54-4933-8c06-cc94cd43acbe 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: edf32284-d52c-4326-a2d6-47d829ed6aea] Total memory: 64172 MB, used: 512.00 MB",edf32284-d52c-4326-a2d6-47d829ed6aea,"<*> Total memory: 64172 MB, used: 512.00 MB",13,"<*> Total memory: 64172 MB, used: 512.00 MB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:24.963,2931,INFO,nova.compute.claims,req-d2b8bd43-ca54-4933-8c06-cc94cd43acbe 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: edf32284-d52c-4326-a2d6-47d829ed6aea] memory limit: 96258.00 MB, free: 95746.00 MB",edf32284-d52c-4326-a2d6-47d829ed6aea,"<*> memory limit: 96258.00 MB, free: 95746.00 MB",14,"<*> memory limit: 96258.00 MB, free: 95746.00 MB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:24.963,2931,INFO,nova.compute.claims,req-d2b8bd43-ca54-4933-8c06-cc94cd43acbe 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: edf32284-d52c-4326-a2d6-47d829ed6aea] Total disk: 15 GB, used: 0.00 GB",edf32284-d52c-4326-a2d6-47d829ed6aea,"<*> Total disk: 15 GB, used: 0.00 GB",15,"<*> Total disk: 15 GB, used: 0.00 GB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:16:24.964,2931,INFO,nova.compute.claims,req-d2b8bd43-ca54-4933-8c06-cc94cd43acbe 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: edf32284-d52c-4326-a2d6-47d829ed6aea] disk limit not specified, defaulting to unlimited",edf32284-d52c-4326-a2d6-47d829ed6aea,"<*> disk limit not specified, defaulting to unlimited",16,"<*> disk limit not specified, defaulting to unlimited"
